,quality,bake temp,chill time,calories,density,bake time,weight
534,8,500,20.0,78.0,0.9918,10.8,11.8
535,7,780,17.0,38.0,0.9963,11.7,15.8
536,5,370,5.0,33.0,0.9939,9.6,20.6
537,8,440,78.0,240.0,0.99655,9.5,12.4
538,8,430,49.0,228.0,0.9974,10.4,18.4
539,9,450,21.0,98.0,0.9924,10.0,14.6
540,8,450,10.0,122.0,0.99261,10.0,12.0
541,7,840,33.0,139.0,1.0011,8.8,15.0
542,8,510,46.0,142.0,0.9928,10.1,12.6
543,6,410,7.0,106.0,0.9914,11.3,15.2
545,7,360,46.0,195.0,0.993,10.5,15.6
546,6,950,28.0,195.0,0.9977299999999999,9.2,12.4
547,6,930,11.0,44.0,0.9988799999999999,9.5,18.2
548,5,880,16.0,43.0,0.998,9.1,15.2
549,6,580,22.0,47.0,0.99525,10.7,15.6
550,9,380,40.0,76.0,0.98711,13.9,11.6
551,8,500,25.0,96.0,0.99754,10.0,12.6
553,6,540,25.0,65.0,0.99324,11.1,13.6
554,8,420,25.0,119.0,0.9931,10.5,11.8
555,9,250,18.0,112.0,0.9880200000000001,13.3,12.0
556,6,930,19.0,58.0,1.0002,9.3,16.4
557,9,360,42.0,121.0,0.9926,10.8,13.8
558,5,1110,26.0,85.0,0.9971,9.7,17.8
559,6,780,26.0,44.0,0.9952200000000001,10.8,14.2
560,9,530,48.5,229.0,0.9986,9.1,14.8
561,8,440,28.0,87.0,0.9908,14.0,11.0
562,5,900,20.0,47.0,0.99734,10.5,22.6
563,7,500,55.0,191.0,0.9959,9.0,12.8
564,5,890,9.0,23.0,0.9984,9.8,18.0
565,8,490,62.0,152.0,0.9984,9.1,14.6
566,5,720,17.0,26.0,0.99575,10.2,14.0
567,8,570,60.0,160.0,0.9925700000000001,11.8,14.2
568,9,520,65.0,158.0,0.9968799999999999,10.3,13.0
569,7,430,64.0,159.0,0.992,10.0,13.4
570,8,360,10.0,119.0,0.9913,12.8,15.2
571,6,810,3.0,14.0,0.99702,10.9,18.6
572,8,410,42.0,148.0,0.99335,11.1,15.2
573,7,710,45.0,67.0,0.99769,10.2,18.2
574,8,470,29.0,101.0,0.9927799999999999,11.0,12.8
575,9,270,15.0,72.0,0.99165,11.5,13.0
576,5,890,17.0,40.0,0.99803,9.5,16.6
578,9,280,25.0,191.0,0.9922,11.5,11.0
579,8,410,8.0,72.0,0.98949,12.7,13.2
580,8,450,37.0,221.0,0.9954,10.4,14.0
581,5,750,10.0,48.0,0.9976,9.4,16.0
582,8,510,52.0,190.0,0.9928,10.8,15.4
583,9,400,21.0,93.0,0.9896,13.4,13.8
584,7,370,42.0,116.0,0.9982200000000001,9.2,15.2
586,8,440,37.0,113.0,0.99013,12.9,13.4
587,7,290,10.0,64.0,0.9932,10.1,15.4
588,10,340,27.0,95.0,0.99175,12.3,15.4
589,6,710,15.0,24.0,0.9951,10.8,14.2
590,7,510,36.0,174.0,0.99911,9.0,12.0
591,9,380,32.0,138.0,0.992,11.9,14.6
592,5,690,32.0,73.0,0.99654,10.0,18.0
593,8,490,48.0,153.0,0.9942,9.4,16.6
595,8,230,42.0,104.0,0.9911200000000001,11.8,15.0
596,5,760,21.0,92.0,0.99745,9.8,14.2
597,7,410,48.0,146.0,0.99441,9.8,11.6
598,8,440,42.0,179.0,0.9946,10.6,13.6
599,7,620,37.0,53.0,0.99374,11.6,13.2
600,8,190,22.0,82.0,0.98961,12.5,12.4
601,8,580,41.0,166.0,0.995,9.9,14.6
602,8,400,18.0,113.0,0.99366,10.2,13.0
603,10,330,20.0,102.0,0.98944,13.4,10.8
604,7,520,44.0,168.0,0.9962700000000001,9.2,14.8
605,6,970,22.0,89.0,0.9959,9.2,14.0
606,8,290,37.0,94.0,0.98998,12.4,12.4
607,8,430,58.0,178.0,0.9941,10.6,14.8
609,5,800,7.0,35.0,0.9961,9.5,14.6
610,8,370,10.0,51.0,0.9887799999999999,12.6,10.8
611,8,300,34.0,118.0,0.9954,9.4,10.0
612,5,690,15.0,59.0,0.9964,9.4,15.8
613,9,210,29.0,132.0,0.9918799999999999,11.45,12.2
614,7,460,59.0,234.0,0.9966,9.5,14.0
615,5,930,13.0,54.0,0.99724,10.1,16.6
616,6,800,27.0,43.0,0.9957799999999999,10.9,15.2
617,6,1140,14.0,46.0,0.9971,9.6,15.4
618,7,1030,6.0,10.0,0.9960399999999999,11.9,18.0
619,6,610,11.0,17.0,0.9958799999999999,10.4,12.8
620,8,450,59.0,209.0,0.9972,9.6,15.0
621,9,470,67.0,152.0,0.9916,11.1,12.0
622,7,360,47.0,127.0,0.9936799999999999,10.6,12.0
623,8,630,31.0,150.0,0.9953700000000001,9.4,13.2
624,5,810,14.0,31.0,0.9968899999999999,9.8,12.8
625,7,400,20.0,142.0,0.9962,10.6,12.8
626,6,780,24.0,56.0,0.9984,10.6,18.6
627,8,470,69.0,160.0,0.99705,9.6,13.6
628,7,880,61.0,183.0,0.9978600000000001,9.0,15.4
629,8,270,23.0,109.0,0.9914799999999999,10.5,11.8
630,8,400,44.0,179.0,0.9948,9.4,13.0
631,6,1070,17.0,34.0,1.0004,9.9,21.4
632,8,230,56.0,115.0,0.9895799999999999,11.7,12.8
633,9,380,45.0,122.0,0.9917799999999999,10.8,16.8
634,7,360,34.0,185.0,0.9944,9.8,11.8
635,5,760,30.0,135.0,0.9976,9.4,17.2
636,7,500,5.0,129.0,0.9953,9.1,13.6
637,8,300,30.0,125.0,0.9907,12.5,16.0
638,9,330,49.0,113.0,0.98966,13.1,11.4
639,9,330,35.0,95.0,0.9898600000000001,12.0,11.8
641,7,460,28.0,208.0,0.99434,9.8,15.6
642,9,370,39.0,150.0,0.9913,11.8,15.2
643,8,350,18.0,97.0,0.99245,9.7,14.8
644,9,320,32.0,107.0,0.9907,12.2,14.2
645,8,470,42.0,207.0,0.9966,9.5,14.6
646,10,400,24.0,87.0,0.98862,13.4,14.2
647,9,350,39.0,120.0,0.9913799999999999,11.3,14.6
648,6,860,20.0,65.0,0.9955799999999999,10.1,14.0
649,7,630,11.0,41.0,0.99439,12.4,14.4
650,9,330,50.0,158.0,0.9909,12.1,14.4
651,8,400,24.0,120.0,0.99411,10.8,11.4
652,8,370,15.0,103.0,0.991,12.0,14.2
653,7,480,19.0,84.0,0.9927,9.8,12.8
654,8,310,32.0,99.0,0.9893,12.2,14.2
655,7,450,68.0,183.0,0.9992200000000001,9.4,14.4
656,6,520,6.0,16.0,0.9948,12.5,17.8
657,8,420,27.0,123.0,0.9936200000000001,9.9,11.6
658,9,350,8.0,97.0,0.9927,11.0,12.6
659,7,530,48.0,194.0,0.9974,9.4,13.6
660,7,400,21.0,116.0,0.99736,9.2,12.8
661,10,440,50.0,152.0,0.9934,10.7,15.8
662,8,500,44.0,130.0,0.99855,10.0,15.4
663,6,800,27.0,43.0,0.9955,10.7,14.2
664,9,340,29.0,129.0,0.9898399999999999,12.0,11.2
665,8,410,32.0,92.0,0.99036,11.2,12.2
666,8,470,58.0,215.0,0.9954200000000001,9.5,12.6
667,8,490,77.0,231.0,0.9966,9.5,13.2
668,6,770,6.0,14.0,0.99555,11.0,12.4
669,8,360,24.0,99.0,0.9947,9.7,17.0
670,8,490,27.0,186.0,0.9974,9.3,12.4
671,6,450,6.0,132.0,0.9913200000000001,11.2,14.2
672,7,750,10.0,21.0,0.9955200000000001,11.9,17.8
673,6,1000,20.0,27.0,0.99546,11.2,17.6
674,8,680,6.0,12.0,0.99516,11.7,17.2
675,5,940,41.0,110.0,0.9982,9.2,18.0
676,10,390,46.0,150.0,0.995,12.5,14.2
677,8,570,60.0,160.0,0.9925700000000001,11.8,14.2
678,7,550,3.0,9.0,0.9973799999999999,11.6,17.0
679,7,510,36.0,174.0,0.99911,9.0,12.0
680,5,800,11.0,119.0,0.9953799999999999,10.9,13.4
681,5,860,21.0,73.0,0.997,9.1,14.8
682,5,750,10.0,48.0,0.9976,9.4,16.0
683,8,500,58.0,180.0,0.99495,9.7,12.8
685,8,280,24.0,84.0,0.9909,11.7,13.4
686,7,310,13.0,128.0,0.9917,11.4,14.2
687,7,510,20.0,138.0,0.9943,10.7,13.0
688,8,530,20.0,113.0,0.99544,11.0,13.0
689,8,350,22.0,95.0,0.9935,12.0,16.8
690,8,440,79.5,183.0,0.9974200000000001,10.2,13.6
691,10,370,29.0,119.0,0.9908,12.4,13.0
692,8,370,20.0,84.0,0.99046,11.4,13.4
694,8,340,36.0,120.0,0.9918799999999999,11.5,10.2
695,8,470,35.0,147.0,0.9886,13.4,13.6
696,9,260,11.0,77.0,0.9938100000000001,12.8,13.2
697,6,800,27.0,43.0,0.9955,10.7,14.2
698,9,360,40.0,117.0,0.9934,9.5,13.8
699,9,360,20.0,99.0,0.99,12.1,15.6
700,5,870,17.0,26.0,0.9978299999999999,9.5,14.2
701,8,360,21.0,124.0,0.9936200000000001,10.8,13.2
702,8,670,39.0,212.0,0.9958,9.6,14.8
703,9,330,28.0,92.0,0.99225,10.9,11.8
704,8,290,24.0,111.0,0.99,12.1,12.4
705,8,350,32.0,76.0,0.9914,11.33333333,13.0
706,9,300,31.0,100.0,0.9911,12.8,16.4
707,5,790,6.0,12.0,0.9963,12.2,13.2
708,8,450,37.0,222.0,0.9954,10.4,14.0
709,9,390,35.0,96.0,0.99129,12.4,13.4
710,8,240,47.0,202.0,0.9955799999999999,10.8,17.8
711,5,490,17.0,99.0,0.9937,13.0,11.2
712,7,920,23.0,55.0,0.99471,12.3,10.8
713,7,1240,6.0,15.0,0.9984,11.8,23.0
714,8,370,61.0,212.0,0.9971,9.5,12.6
715,7,500,22.0,145.0,0.9920700000000001,10.3,10.8
716,9,390,29.0,113.0,0.99406,10.9,13.6
717,7,500,17.0,101.0,0.9940000000000001,9.5,16.4
718,8,400,37.0,114.0,0.9905,10.9,12.6
719,9,480,29.0,228.0,0.99955,8.8,12.8
720,7,440,48.0,197.0,0.9951200000000001,9.4,11.4
722,6,710,8.0,19.0,0.9963,10.6,12.8
723,6,610,7.0,151.0,0.993,9.5,13.0
724,5,600,28.0,65.0,0.9959,10.1,16.4
725,7,260,19.0,101.0,0.9918,12.4,17.2
726,6,340,23.0,111.0,0.99405,10.2,14.2
727,8,390,34.0,137.0,0.98946,12.7,12.8
728,6,940,23.0,188.0,0.9972,9.2,14.0
729,9,440,53.0,186.0,0.997,9.5,16.0
730,9,460,32.0,113.0,0.9924,10.5,12.0
731,6,760,15.0,27.0,0.9967,9.5,15.4
732,5,730,29.0,79.0,0.9977,9.2,13.2
733,8,450,32.0,87.0,0.99175,11.2,12.8
734,9,390,46.0,163.0,0.9928,12.2,14.0
735,8,300,11.0,103.0,0.99106,11.1,13.8
736,9,270,24.0,97.0,0.992,12.2,13.8
737,8,370,33.0,150.0,0.9962,9.7,17.8
738,8,560,30.0,91.0,0.9951200000000001,9.9,13.8
740,9,240,9.0,87.0,0.9917,12.6,17.6
741,10,280,13.0,59.0,0.98975,11.9,10.4
742,8,400,32.0,172.0,0.9919399999999999,11.2,14.6
744,8,520,24.0,90.0,0.9963,9.4,12.8
745,8,420,41.0,158.0,0.9997,8.7,13.2
746,8,390,38.0,153.0,0.9994,9.0,13.6
747,7,360,43.0,161.0,0.9938,11.0,15.0
748,7,560,48.0,179.0,0.9998,9.6,13.6
749,7,540,42.0,138.0,0.9984,8.8,15.6
751,7,440,48.0,197.0,0.9951200000000001,9.4,11.8
752,8,370,31.0,103.0,0.9938799999999999,11.0,14.0
753,8,350,11.0,126.0,0.9923200000000001,9.8,16.2
754,7,500,17.0,131.0,0.9956,9.4,17.8
755,7,540,47.0,182.0,0.9953799999999999,9.5,12.8
756,6,1420,8.0,111.0,0.9927,9.9,13.0
757,7,420,26.0,176.0,0.9954,9.1,18.8
758,8,350,15.0,101.0,0.98916,12.5,13.2
759,8,350,60.0,247.0,0.9935799999999999,9.6,11.8
760,8,540,63.0,229.0,0.9988799999999999,8.9,14.8
762,9,480,50.0,149.0,0.9962,10.5,15.0
763,9,210,38.0,113.0,0.99026,13.0,15.0
764,8,310,24.0,116.0,0.99241,11.3,10.0
765,8,440,45.0,131.0,0.9960399999999999,9.7,13.2
766,9,340,17.0,127.0,0.9934,10.6,14.0
767,5,900,9.0,23.0,0.9964799999999999,10.4,17.0
768,7,560,49.0,206.0,0.9956,9.4,12.4
769,8,360,35.0,165.0,0.9916200000000001,11.3,13.6
771,7,1100,14.0,138.0,0.9932,9.1,11.8
772,8,490,14.0,132.0,0.9940000000000001,9.5,12.6
773,8,390,39.0,104.0,0.9925200000000001,11.0,12.0
774,8,390,37.0,130.0,0.99946,8.8,12.4
775,6,860,9.0,21.0,0.99526,11.6,15.6
776,7,430,28.0,145.0,0.9943299999999999,10.98,12.8
777,7,620,18.0,34.0,0.9952,11.3,15.4
778,8,720,44.0,229.0,0.99785,10.5,15.8
779,10,300,34.0,101.0,0.9912,12.5,12.8
780,5,800,33.0,141.0,0.9962,9.9,15.8
781,7,500,24.0,133.0,0.99418,9.7,16.0
782,8,290,30.0,88.0,0.9899399999999999,12.3,11.6
783,7,450,30.0,133.0,0.9910399999999999,11.7,13.2
784,5,800,40.0,54.0,0.9968299999999999,9.7,13.8
785,7,650,65.0,225.0,0.9978,8.9,13.0
786,5,880,17.0,96.0,0.9962,9.5,15.4
787,8,600,27.0,156.0,0.99572,10.3,15.4
788,8,540,36.0,139.0,0.9978799999999999,10.03333333,14.8
789,7,510,46.0,171.0,0.9932,9.5,12.8
790,8,330,27.0,73.0,0.98974,12.2,14.2
791,8,440,28.0,129.0,0.9938,11.0,16.2
792,6,770,28.0,54.0,0.9956,10.4,14.2
793,8,600,22.0,184.0,0.99711,9.8,12.4
794,8,370,70.0,169.0,0.99698,10.4,14.8
795,9,490,46.0,120.0,0.9970399999999999,9.5,14.0
796,7,440,14.0,86.0,0.99264,12.9,10.2
797,7,570,21.0,138.0,0.9917600000000001,10.9,15.8
798,6,660,6.0,10.0,0.99724,10.9,20.8
799,7,590,23.0,124.0,0.9977299999999999,10.1,11.4
801,7,1430,7.0,23.0,0.9964,10.2,15.4
802,7,1020,19.0,76.0,0.9900100000000001,12.9,18.0
803,8,530,53.0,145.0,0.9972,10.2,16.4
804,8,1170,57.0,181.0,0.99459,9.5,12.8
805,9,300,38.0,142.0,0.98892,12.9,11.8
807,9,570,45.0,98.0,0.9929899999999999,9.9,14.8
808,9,360,34.0,115.0,0.9952,10.3,15.6
809,8,430,53.0,133.0,0.99524,10.4,13.6
810,7,360,15.0,115.0,0.9918,11.7,13.6
811,8,250,23.0,111.0,0.98961,12.7,12.0
812,8,530,46.0,140.0,0.998,8.9,15.6
814,6,910,6.0,28.0,0.9970399999999999,10.03333333,23.2
815,7,470,37.0,133.0,0.9978,8.8,15.0
817,10,370,24.0,125.0,0.9898600000000001,12.8,11.6
818,8,250,33.0,134.0,0.992,10.6,12.8
819,6,640,7.0,11.0,0.9956200000000001,11.3,14.8
820,8,630,36.0,87.0,0.9914,10.8,12.2
821,5,710,23.0,58.0,0.9963299999999999,10.6,12.2
822,8,380,42.0,155.0,0.9999,9.0,14.4
823,6,700,51.0,70.0,0.99418,12.9,14.6
824,5,840,9.0,67.0,0.9968,9.4,17.0
825,8,480,31.0,228.0,0.9957,9.4,14.0
826,8,430,52.0,154.0,0.9945200000000001,12.0,16.4
827,7,340,18.0,117.0,0.9944,10.1,12.8
828,6,640,18.0,38.0,0.9955299999999999,9.6,13.6
829,7,570,21.0,138.0,0.9917600000000001,10.9,15.8
831,8,570,29.0,144.0,0.99756,10.2,13.2
832,8,800,6.0,17.0,0.9964,11.7,18.8
833,10,570,45.0,155.0,0.9980700000000001,8.8,14.6
834,7,590,54.0,135.0,0.99665,10.5,12.2
835,7,330,29.0,126.0,0.9940000000000001,10.5,14.8
837,8,420,33.0,169.0,0.9982,9.3,16.6
838,9,390,24.0,124.0,0.9909,12.6,13.6
840,7,420,11.0,124.0,0.9944,10.8,19.6
841,9,330,23.0,94.0,0.991,11.8,11.6
842,7,420,13.0,133.0,0.9938,9.5,15.0
843,8,300,25.0,76.0,0.9920200000000001,10.5,14.0
844,8,320,24.0,112.0,0.99505,9.8,14.6
845,8,350,35.0,96.0,0.99121,12.2,12.6
846,8,290,26.0,104.0,0.9906,11.0,11.4
847,8,270,36.0,141.0,0.9926799999999999,10.8,12.6
848,8,500,58.0,152.0,0.9961200000000001,9.5,15.8
849,8,630,50.0,168.0,0.9957,10.3,13.8
850,8,510,43.0,136.0,0.9941,10.7,11.8
851,5,490,5.0,13.0,0.9942,11.4,11.2
852,8,460,56.0,245.0,0.9955,10.4,14.0
853,7,330,35.0,165.0,0.9974,9.0,13.0
854,10,280,15.0,83.0,0.993,10.9,12.8
856,6,810,10.0,16.0,0.99479,11.5,14.0
857,8,460,25.0,102.0,0.9923,10.5,14.2
858,5,660,35.0,70.0,0.9958799999999999,10.1,14.6
859,7,830,13.0,28.0,0.9966,10.2,14.0
860,8,370,11.0,95.0,0.9891399999999999,12.5,14.4
861,8,440,15.5,217.5,0.992,11.0,12.8
862,5,1100,11.0,37.0,0.9972799999999999,10.8,20.4
863,5,770,15.0,85.0,0.99746,9.5,14.4
864,7,440,21.0,115.0,0.99166,10.2,12.8
865,10,460,30.0,96.0,0.9926,10.7,13.4
866,6,960,10.0,31.0,0.995,11.8,14.4
867,9,380,31.0,130.0,0.9918,11.5,12.6
868,9,380,30.0,116.0,0.9949,10.3,14.8
869,10,480,20.0,96.0,0.99456,11.5,13.0
870,7,410,40.0,177.0,0.99287,9.9,14.6
871,10,300,30.0,110.0,0.99164,12.5,13.6
872,8,330,16.0,98.0,0.9940000000000001,9.7,16.8
873,8,370,55.0,130.0,0.9909,11.3,11.6
874,9,330,14.0,82.0,0.9913200000000001,11.2,13.8
875,9,230,19.0,130.0,0.9917600000000001,12.8,14.4
877,8,330,46.0,150.0,0.9933,10.9,12.2
878,7,1080,43.0,187.0,0.9973799999999999,9.4,14.4
879,8,310,17.0,122.0,0.9932,10.3,17.0
880,7,500,24.0,92.0,0.9932,10.5,14.6
881,7,540,47.0,182.0,0.9953799999999999,9.5,12.8
882,8,370,41.0,115.0,0.9899,12.0,13.2
883,8,320,26.0,91.0,0.99172,12.3,13.2
884,9,140,45.0,104.0,0.9891399999999999,12.6,11.6
885,7,790,17.0,137.0,0.9930700000000001,9.4,11.4
887,8,390,43.0,167.0,0.9953,9.3,12.6
891,7,960,16.0,49.0,0.9982,10.0,19.2
892,8,300,25.0,101.0,0.9889399999999999,12.1,12.2
893,8,440,53.0,168.0,0.9918,10.1,11.2
895,7,420,26.0,138.0,0.9956,9.5,12.4
896,5,710,14.0,45.0,0.99336,11.0,12.2
897,6,950,48.0,59.0,0.99541,11.5,13.0
898,7,480,40.0,251.0,0.9956,10.0,13.4
899,5,870,12.0,93.0,0.9998,9.8,18.4
900,8,250,11.0,49.0,0.98845,13.1,11.2
901,9,280,23.0,122.0,0.9914,10.9,15.6
902,8,360,23.0,169.0,0.99267,12.2,13.8
903,8,460,53.0,206.0,0.9956,9.2,12.8
904,8,360,21.0,124.0,0.9936200000000001,10.8,13.2
905,8,980,36.0,127.0,0.9941200000000001,9.6,13.6
907,8,530,48.0,140.0,0.9940000000000001,9.6,16.0
908,5,760,15.0,37.0,0.99624,10.7,14.2
909,9,390,29.0,140.0,0.9930399999999999,10.4,13.2
910,7,420,55.0,158.0,0.9964200000000001,10.6,12.2
911,4,930,11.0,75.0,0.99736,9.2,16.8
912,8,400,32.0,155.0,0.993,11.3,15.2
913,4,750,5.0,19.0,0.99616,9.6,17.6
915,9,510,7.0,140.0,0.9926,10.5,12.6
916,6,910,8.0,38.0,0.998,9.6,15.2
917,8,400,43.0,161.0,0.9935,10.6,13.8
918,7,370,23.0,126.0,0.9938,10.9,16.2
919,8,500,30.0,121.0,0.99724,10.1,16.2
920,7,410,29.0,182.0,0.9910399999999999,11.2,13.6
921,8,430,27.0,122.0,0.9923,10.3,13.4
922,8,560,72.0,163.0,1.0,9.1,14.8
923,7,530,29.0,106.0,0.9945799999999999,9.0,11.6
924,10,330,25.0,97.0,0.9906,11.0,10.6
925,9,310,25.0,111.0,0.98966,11.8,12.2
926,8,1450,26.0,124.0,0.99274,10.1,13.2
927,8,490,10.0,97.0,0.9917,10.7,10.0
928,8,360,20.0,112.0,0.9939,11.7,15.8
929,7,530,35.0,124.0,0.9934700000000001,8.8,12.0
930,8,250,38.0,107.0,0.99306,11.9,16.6
931,6,620,5.0,12.0,0.9966700000000001,10.5,18.4
932,8,440,41.0,113.0,0.9986200000000001,8.9,11.4
933,8,470,37.0,136.0,0.9938,9.4,14.0
934,8,350,8.0,70.0,0.9899,12.1,14.0
935,7,1090,7.0,16.0,0.9961399999999999,11.8,17.6
936,8,410,20.0,71.0,0.9926,9.9,14.2
937,9,270,17.0,123.0,0.98936,13.9,11.6
938,6,700,6.0,14.0,0.99593,10.0,16.6
939,7,480,50.0,118.0,0.99716,10.3,16.6
940,8,480,23.0,170.0,0.993,9.5,12.2
941,8,410,42.0,168.0,0.99331,11.1,12.8
942,7,540,30.0,156.0,0.9914,12.4,11.6
943,8,580,64.0,188.0,0.9952,10.6,13.6
944,6,1420,5.0,69.0,0.9926,10.1,13.0
945,9,300,26.0,139.0,0.99,12.6,13.6
946,7,430,31.0,172.0,0.9964,9.2,13.4
947,8,420,21.0,114.0,0.99784,9.5,13.6
948,7,620,35.0,100.0,0.99318,9.2,14.0
949,10,460,19.0,143.0,0.9902200000000001,12.0,13.0
950,8,520,10.0,87.0,0.9922,11.8,15.4
951,8,380,32.0,138.0,0.99125,11.1,12.0
952,5,630,21.0,67.0,0.9952,11.1,14.0
953,7,600,33.0,196.0,0.99556,8.9,12.8
954,8,530,66.0,150.0,0.9924,10.4,12.0
955,7,340,19.0,77.0,0.9918399999999999,10.9,11.8
956,5,480,12.0,26.0,0.99306,12.1,12.6
957,5,890,23.0,147.0,0.99636,9.7,15.4
958,5,1000,5.0,17.0,0.9996,11.2,22.4
959,8,450,14.0,167.0,0.992,9.9,11.0
960,7,440,43.0,176.0,0.9928600000000001,9.9,14.6
961,6,660,8.0,25.0,0.9972,9.5,14.0
962,8,530,34.0,134.0,0.9972,9.5,11.8
963,5,1050,5.0,19.0,0.9988,9.5,20.8
964,10,370,18.0,111.0,0.9919,11.9,13.8
965,7,570,55.0,247.0,1.00055,8.7,13.6
966,8,400,38.0,111.0,0.99,12.9,13.6
967,9,540,30.0,121.0,0.992,11.6,16.0
968,9,370,32.0,155.0,0.9951,10.7,15.4
969,7,800,16.0,33.0,0.99736,10.8,14.8
970,7,870,10.0,47.0,0.9991,10.5,17.8
971,6,460,10.0,70.0,0.9937299999999999,10.8,17.4
972,9,370,33.0,128.0,0.9896,12.2,14.0
973,6,430,6.0,12.0,0.99354,11.4,13.8
974,8,420,37.0,149.0,0.9954,10.0,15.6
975,6,910,6.0,28.0,0.9970399999999999,10.03333333,23.2
976,8,350,43.0,105.0,0.99021,12.2,13.4
977,6,900,6.0,21.0,1.0,9.2,22.8
978,8,260,17.0,113.0,0.9905200000000001,12.4,11.4
979,8,470,51.0,144.0,0.991,12.3,14.4
980,9,310,40.0,123.0,0.9895799999999999,12.1,14.4
981,5,1070,6.0,20.0,0.9972,10.1,14.6
982,8,580,31.0,153.0,0.9966,9.7,15.8
983,9,410,26.0,114.0,0.99335,11.5,14.2
984,8,500,21.0,138.0,0.99546,10.5,15.0
985,6,620,8.0,22.0,0.9974,10.9,16.4
986,8,400,15.0,80.0,0.98934,12.7,12.0
988,9,380,35.0,111.0,0.9918,11.2,13.6
989,8,200,14.0,104.0,0.9936200000000001,11.4,14.4
990,8,310,33.0,139.0,0.9929600000000001,11.0,12.2
991,7,320,24.0,84.0,0.9916799999999999,11.5,12.8
992,7,490,38.0,123.0,0.996,10.3,15.2
993,6,520,13.0,164.0,0.9960200000000001,8.8,13.2
994,8,420,36.0,105.0,0.9958100000000001,10.7,14.0
995,8,470,33.0,182.0,0.9974,9.2,12.6
996,5,570,15.0,26.0,0.9944799999999999,9.5,12.0
997,7,520,67.0,226.0,0.9956,8.9,12.2
998,8,390,55.0,152.0,0.9907,12.0,11.8
999,9,410,43.0,127.0,0.99524,10.4,11.4
1000,5,530,24.0,32.0,0.9940200000000001,11.3,12.4
1001,9,310,22.0,98.0,0.9913,12.9,13.2
1002,6,780,12.0,39.0,0.9977,9.9,14.8
1003,6,790,17.0,42.0,0.9972,9.6,16.6
1005,7,430,24.0,129.0,0.99305,10.4,15.2
1006,5,670,4.0,11.0,0.997,9.5,12.8
1007,6,660,22.0,48.0,0.9949399999999999,11.5,14.4
1008,6,560,15.0,34.0,0.9939600000000001,11.5,12.4
1009,7,200,7.0,57.0,0.9940000000000001,10.6,11.4
1010,7,410,20.0,117.0,0.9904799999999999,11.4,14.0
1011,7,930,6.0,12.0,0.99408,12.4,16.6
1012,5,840,24.0,125.0,0.9984,9.4,18.0
1013,6,680,24.0,148.0,0.9948,11.3,13.4
1014,6,890,14.0,27.0,0.99592,10.4,15.0
1015,8,370,37.0,155.0,0.98987,12.4,12.4
1016,9,370,26.0,174.0,0.9943,11.2,16.2
1017,8,390,37.0,130.0,0.99946,8.8,12.4
1018,8,490,17.0,155.0,0.9927,10.0,11.4
1019,6,730,16.0,25.0,0.9936,12.4,16.0
1020,8,330,11.0,59.0,0.9926,10.8,19.4
1021,5,790,7.0,22.0,0.99669,10.2,13.4
1022,8,580,27.0,151.0,0.99198,12.2,12.8
1023,8,360,43.0,132.0,0.98975,13.4,14.2
1024,10,380,18.0,96.0,0.9894200000000001,13.0,10.4
1025,8,360,15.0,70.0,0.9899,12.7,12.4
1026,8,360,25.0,119.0,0.9962,10.5,15.0
1027,8,380,21.0,115.0,0.9940000000000001,10.0,15.2
1028,9,300,38.0,142.0,0.98892,12.9,11.8
1029,8,400,50.0,151.0,0.9927,11.4,13.8
1030,8,240,20.0,198.0,0.9922200000000001,11.9,15.6
1031,9,390,22.0,86.0,0.9896299999999999,13.1,11.6
1032,8,410,29.0,109.0,0.9956,10.1,12.8
1033,6,680,7.0,15.0,0.9973,10.1,22.2
1034,6,1140,3.0,9.0,0.9990100000000001,10.9,18.2
1035,5,930,9.0,42.0,0.9986,10.5,17.6
1036,8,360,57.0,163.0,0.99239,10.5,11.6
1037,5,900,5.0,21.0,0.9986,10.5,22.2
1038,10,390,36.0,114.0,0.9909,12.3,12.2
1039,8,530,57.0,128.0,0.98982,12.7,12.0
1040,6,750,14.0,31.0,0.99545,10.4,13.6
1041,8,610,46.0,149.0,0.99772,9.3,14.4
1042,7,290,34.0,124.0,0.9948,10.2,12.8
1043,5,530,24.0,32.0,0.9940200000000001,11.3,12.4
1044,8,490,50.0,125.0,0.99571,10.1,11.4
1045,9,510,24.0,94.0,0.997,9.5,15.0
1046,7,500,26.0,131.0,0.9913299999999999,11.1,15.0
1047,9,440,27.0,131.0,0.9912,12.8,15.2
1048,8,330,24.0,87.0,0.99265,12.8,13.8
1050,9,420,51.0,132.0,0.99059,11.3,13.6
1051,5,700,10.0,35.0,0.99575,10.0,16.0
1052,6,790,10.0,79.0,0.99677,9.5,15.8
1053,7,480,52.0,207.0,0.99587,9.2,14.6
1054,7,600,41.0,190.0,0.9985799999999999,9.2,13.6
1055,8,530,32.0,211.0,0.99587,10.4,14.2
1056,7,540,47.0,182.0,0.9953799999999999,9.5,12.8
1057,6,920,25.0,60.0,0.9971,10.1,15.2
1058,9,310,38.0,115.0,0.99235,12.2,14.0
1059,7,540,64.0,162.0,0.9962,9.4,14.2
1060,8,440,39.0,110.0,0.99855,9.0,11.4
1062,6,810,32.0,79.0,0.9964,11.0,16.8
1063,8,420,30.0,130.0,0.99456,10.5,13.8
1064,7,360,49.0,219.0,0.9996,9.7,16.0
